ID,GUID,createdtweet,DateLocal,idtweet,usertweet,TweetMsg,SearchParameter,retweeted,retweet_count,lang
2319,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:46,2020-09-03 23:23:46,1301737696096858112,JustUs Foto,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1367,en
2320,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:46,2020-09-03 23:23:46,1301737695555866624,life well examined,@kyle_teamjoe @unitedmomsofNC @JoeBiden What’s so joyous for you here?,JoeBiden,0,0,en
2321,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737693580206080,milamoki fighting,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12210,en
2322,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737692569325568,B Stig,@JamesFLoveIV @realDonaldTrump @JoeBiden @glennkirschner2 😳I missed it!!..Dang!🙁,JoeBiden,0,0,en
2323,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737692170874880,Lawrence,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4258,en
2324,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737691722129409,L.D. Kirshenbaum,RT @ChrisDJackson: 🚨 @JoeBiden says he’d like a real-time fact-checking service broadcast during the debates due to the volume of Trump’s l…,JoeBiden,0,11864,en
2325,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737691357216768,Kary Anthony,RT @BrandonStraka: The liberal media &amp; Democrat politicians have created a rage mob that they can no longer control. These are @JoeBiden vo…,JoeBiden,0,11684,en
2326,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737691050995712,KATE ROSE,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12210,en
2327,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737690950295552,Mrs. Mansfield,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29043,en
2328,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737690136752129,Sally G,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4258,en
2329,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:45,2020-09-03 23:23:45,1301737689914445824,Cookie Roberts,"RT @grandmagrit: Who else likes @JoeBiden's idea of live, on screen, fact checks during the debates?",JoeBiden,0,4023,en
2330,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:44,2020-09-03 23:23:44,1301737689159471104,WagTailPog,RT @TeaPainUSA: Tea Pain's heart is full listenin' to @JoeBiden talk about fightin' racism in Kenosha right now.  We gotta do everything we…,JoeBiden,0,1289,en
2331,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:44,2020-09-03 23:23:44,1301737688127533057,ArtOnArtsBlog,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1367,en
2332,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:44,2020-09-03 23:23:44,1301737687410376704,☀️Sassy Cowgirl 45☀️,"RT @BryanDeanWright: Release your Senate records.

They cover the period of time when you sexually assaulted Tara Reade.

Release your Sena…",JoeBiden,0,692,en
2333,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:44,2020-09-03 23:23:44,1301737686525452288,MarxistJoeBiden,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1068,en
2334,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:44,2020-09-03 23:23:44,1301737686131064832,Abdullah Ansary,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6897,en
2335,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:43,2020-09-03 23:23:43,1301737683795038209,Spin Fordays,"@Robloxianmeme1 @ChrisDJackson @realDonaldTrump @TheJusticeDept @FBI @JoeBiden It’s called a “bunker,” and it’s beh… https://t.co/T2NUEV9BYB",JoeBiden,0,0,en
2336,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:43,2020-09-03 23:23:43,1301737683689988097,real3,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4258,en
2337,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:43,2020-09-03 23:23:43,1301737682025041920,"Daniel J. Winarick, Ph.D.",@BenFromGR @RossSchumann @PatrioticBadger @ResitsTrump @JoeBiden @realDonaldTrump I think you mean *un tonto,JoeBiden,0,0,en
2338,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:42,2020-09-03 23:23:42,1301737680867221504,Lisa Kelley,"RT @ChrisDJackson: After weeks of goating @JoeBiden to go to Kenosha, a total of zero networks are covering the event there.

What a joke.",JoeBiden,0,2956,en
2339,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:42,2020-09-03 23:23:42,1301737680296787968,Katielynn,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29043,en
2340,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:42,2020-09-03 23:23:42,1301737679336349696,MummaFoxx,"RT @codykeenan: Beau and @JoeBiden in Baghdad, 4th of July 2009 https://t.co/vsMXWFgQbo",JoeBiden,0,1367,en
2341,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:42,2020-09-03 23:23:42,1301737679202246660,Sickov Urshit,@liz_ruffin @JoeBiden That dude needs to be put on a terrorist watch list!,JoeBiden,0,0,en
2342,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:42,2020-09-03 23:23:42,1301737678040227840,bigrussdaddy,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12210,en
2343,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737677037871106,★✝★ David ★✡★ (Parler@Cogitarus),RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1068,en
2344,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737676173959171,Sherry,RT @ISafeyet: @PunkinDyer @Quin4Trump @ICanPlainlySee @KeecoWang5 @WhimsicalMeToo @Snowymtn @thedude77 @BettyAnnCanizio @BobSallese @Isabel…,JoeBiden,0,8,en
2345,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737676031352832,A/SALAM,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3655,en
2346,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737675586764801,krablegg,"RT @dadstories: @Jordanfabian @PressSec @JoeBiden should play the video of trump throwing rolls of paper towel after the hurricane, combine…",JoeBiden,0,1,en
2347,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737675339120640,Karin Dull,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12857,en
2348,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737673799819267,AmericaTheBeautiful,@JoeBiden Ah but you won’t have the honor. #LiesAfterLies #AndMoreLies,JoeBiden,0,0,en
2349,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:41,2020-09-03 23:23:41,1301737673292263425,Arewethereyet,"There are some amazing pictures here. @JoeBiden cares deeply for the military. 
#VoteBidenHarris2020… https://t.co/fBXxgImfWf",JoeBiden,0,1,en
2350,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:40,2020-09-03 23:23:40,1301737671518228480,susan,"RT @ChrisDJackson: After weeks of goating @JoeBiden to go to Kenosha, a total of zero networks are covering the event there.

What a joke.",JoeBiden,0,2956,en
2351,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:40,2020-09-03 23:23:40,1301737670347952129,Ella Jane,@BestFaithGrove @DJHTweets @MeghanMcCain @JoeBiden Tell that to Meghan!🤣😂🤣,JoeBiden,0,0,en
2352,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:40,2020-09-03 23:23:40,1301737669873922048,Dianne Astle/Eliza Broughton,"RT @TruthsOverTrump: There is one presidential candidate who respects our military, who fights for our troops &amp; their families, whose son s…",JoeBiden,0,228,en
2353,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:40,2020-09-03 23:23:40,1301737668938665986,CuriosityAbounds,"@fred_guttenberg @JoeBiden Has anyone who has heard @JoeBiden speak ever heard him NOT close by saying, ""God bless our troops""?",JoeBiden,0,1,en
2354,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:39,2020-09-03 23:23:39,1301737667151814657,Thomas Mac,"@vbislands @schaerf_carl @kaitlancollins @RepAdamSchiff Whats the date of this tweet?

https://t.co/QZsGKEHltF",JoeBiden,0,0,en
2355,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:39,2020-09-03 23:23:39,1301737665960706048,Riverrosesong🌹✊🏾🔥⌛🙆🌻,@TommyS_H @ProudSocialist @JoeBiden @DNC So why reward the dems for their disregard of their base when according to… https://t.co/nmZvUsOV4q,JoeBiden,0,0,en
2356,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:39,2020-09-03 23:23:39,1301737665780420608,MRC,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4258,en
2357,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:39,2020-09-03 23:23:39,1301737665386229760,Mark Macreading,"@JoeBiden Hello, I’m Joe Message, and I forgot this Biden.",JoeBiden,0,0,en
2358,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:39,2020-09-03 23:23:39,1301737664815796227,drmaggiesa 🕶,"RT @KaivanShroff: NEW: @JoeBiden, “If I have the honor of serving as the next commander in chief, I will ensure that our American heroes kn…",JoeBiden,0,685,en
2359,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:38,2020-09-03 23:23:38,1301737663670767617,Jenni ❤🌈◼ally◼🌈❤Resist✊🏼✊🏽✊🏾✊🏿,"RT @D_jeneration: Just a reminder,

@JoeBiden honors and respects servicemen and veterans https://t.co/F3f4Mfwvu4",JoeBiden,0,44,en
2360,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:38,2020-09-03 23:23:38,1301737662420836352,Iceman,@TheAtlantic Few (except coastal elite a$$hats) read your toxic rag for a reason: #FakeNews! Heres news for your ec… https://t.co/Kyh6huZS7N,JoeBiden,0,0,en
2361,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:38,2020-09-03 23:23:38,1301737662185832450,The Dude,@vance_burgess @ChrisDJackson @VegasLife9 @JoeBiden I did not see that. I grew up in DE. Biden was moderate. He is… https://t.co/dvXtvPO52z,JoeBiden,0,0,en
2362,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:38,2020-09-03 23:23:38,1301737662005608448,JerryInFTL ⭐️⭐️⭐️~Text TRUMP to 88022,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1068,en
2363,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737660277374977,Jon Pedersen,RT @Know_More_News: The truth about the #2020Elections @realDonaldTrump &amp; @JoeBiden https://t.co/mcmHGoddMH,JoeBiden,0,115,en
2364,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737658675322882,Jane Noga,"RT @JordanChariton: It is one thing for @JoeBiden's campaign to not reject ex-MI Governor Rick Snyder's endorsement. 

It is an ENTIRELY di…",JoeBiden,0,1500,en
2365,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737658327023617,Phil in Az USA 🇱🇷,"RT @HerschelWalker: No one ever deserves to die or be shot! @JoeBiden, you speak of @POTUS separating, did you not think about visiting the…",JoeBiden,0,12857,en
2366,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737658280894464,Believe In America,RT @Peoples_Pundit: Good for @HeyTammyBruce for telling the audience @JoeBiden again repeated the “very fine people” lie in Kenosha in toda…,JoeBiden,0,300,en
2367,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737657400045569,Miss DeVine,RT @aubrey_huff: .@JoeBiden is going to meet with Jacob Blake’s family on his visit to Wisconsin. I wonder if he will visit the woman’s fam…,JoeBiden,0,12210,en
2368,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737656720568320,💙🖤🤬Cee me pissed off 🤬🖤💙,"@RsAndIs4Biden @JoeBiden Welcome. Please don't let us down. We can't possibly get any lower 😞
💙🌊💙🌊💙🌊💙🌊💙",JoeBiden,0,0,en
2369,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:37,2020-09-03 23:23:37,1301737656200683520,PRAXIS REBEL #ReviveDemocracy 🚨 #FreeAssange,@bourgeoisalien @SocialistMMA @Savion @UnelectableA @JoeBiden We knew at the outset that Biden would be an endless… https://t.co/y22613R9Vg,JoeBiden,0,0,en
2370,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:36,2020-09-03 23:23:36,1301737654514520070,Vet Who Wears Her Mask!,@RadioFreeTom This veteran doesn't believe denials from a man who refuses to condemn Russia for paying terrorists t… https://t.co/K4ivj0Mp6P,JoeBiden,0,0,en
2371,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:36,2020-09-03 23:23:36,1301737653507747842,cynrl,"RT @RodneyClaeys: 🇺🇸#BidenHarris2020🇺🇸

139 days until the
 @JoeBiden @KamalaHarris inauguration,January 20,2021
#DemCastCA #DemCast 
#DemC…",JoeBiden,0,31,en
2372,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:35,2020-09-03 23:23:35,1301737650072809473,NA Bale,RT @joelpollak: I understand keeping @JoeBiden in the basement... but where's @KamalaHarris?,JoeBiden,0,247,en
2373,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:35,2020-09-03 23:23:35,1301737648843886592,haggis2,Want to volunteer for a true patriot? I started texting for his campaign today. Easy and effective.… https://t.co/kSm4GHS1TA,JoeBiden,0,0,en
2374,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:35,2020-09-03 23:23:35,1301737648826900480,Sandra Barr,"WWII My father, 17 years old @USNavy, Pearl Harbor attack. My mother also WWII Navy vet, morse code incoming Pacifi… https://t.co/0nEeZJenze",JoeBiden,0,0,en
2375,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:34,2020-09-03 23:23:34,1301737644699693056,Lola's thoughts. 60 days to a better world,"@JoeBiden 
Thank you so much future Mr. President for all you continue to do.",JoeBiden,0,0,en
2376,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:34,2020-09-03 23:23:34,1301737643936550919,Michigander,"@TMtfromcc @JoeBiden I think his chances of winning decrease the more he talks.

He simply cannot afford another racist outbreak.",JoeBiden,0,0,en
2377,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737643038969856,Rook,@SebGorka @JoeBiden @realDonaldTrump @batchelorshow @77WABCradio @wmalnews @WMALDC Worse than that. Joe Biden is pl… https://t.co/ZwYzbToi1G,JoeBiden,0,0,en
2378,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737642623512577,Dorothysw,"RT @RepVernonJones: Yes, @BlackVoices4DJT is surfacing in #ATL. @realDonaldTrump will take the #peach state with Black voters tired of 47 y…",JoeBiden,0,7721,en
2379,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737642581655552,James M,"RT @silverman_chris: We need to expose @JoeBiden’s racist record to those on the left. If we do this, he will lose the election.",JoeBiden,0,4,en
2380,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737642447572997,The_Real_Neeta,It’s like @JoeBiden never said he would never ban #fossilfuel! https://t.co/tQjdG3siuH,JoeBiden,0,0,en
2381,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737641529020416,Ellefant,RT @kimKBaltimore: My favorite part about getting Trump’s endorsement is reading the comments claiming Trump only did it because I am black…,JoeBiden,0,29043,en
2382,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737640807378944,#ForChadwick 🙅🏿‍♂️🧢 🌊 💙,RT @mjf_dfw: @JoeBiden Just shot your campaign some 💵.  I have never donated to *any* campaign for *any* party before.  This time’s differe…,JoeBiden,0,3,en
2383,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:33,2020-09-03 23:23:33,1301737640798990342,3rd Isle ▌▌▌,"RT @CoryBooker: The polls may show @JoeBiden in the lead now, but don't get complacent for one second. We need to keep fighting until every…",JoeBiden,0,6897,en
2384,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:32,2020-09-03 23:23:32,1301737638328545280,james_roe,"RT @ProudSocialist: If @JoeBiden loses it will not be the fault of leftist, independent, or youth voters. It will be the fault of Biden for…",JoeBiden,0,104,en
2385,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:32,2020-09-03 23:23:32,1301737638261481473,Disgust J. Trump💙,Carter affirms safety of mail-in voting after Barr and White House cite him to diminish it https://t.co/8rwRuCf2Ep… https://t.co/wEFP8ZmGXp,JoeBiden,0,0,en
2386,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:31,2020-09-03 23:23:31,1301737633526296577,just a dude,@JoeBiden @JoyAnnReid Yeah as you’ll prob increase drone strikes by 500% keeping up with the upward trend from previous administrations.,JoeBiden,0,0,en
2387,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:31,2020-09-03 23:23:31,1301737633513500672,FFEJ 🇨🇦 🦇 🐢 🌎,RT @chipfranklin: Raise your hand if you agree with @JoeBiden that there should be on screen fact checks during the debates. 🙋‍♂️,JoeBiden,0,4579,en
2388,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:31,2020-09-03 23:23:31,1301737631215165442,judy hoffman,RT @ChrisDJackson: 🚨 @JoeBiden says he’d like a real-time fact-checking service broadcast during the debates due to the volume of Trump’s l…,JoeBiden,0,11864,en
2389,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:31,2020-09-03 23:23:31,1301737631164833804,BlessingInDisguise @HelenJo,RT @dcexaminer: .@KimKBaltimore slams critics who say @realDonaldTrump endorsed her solely because of her race by pointing out @JoeBiden's…,JoeBiden,0,134,en
2390,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:30,2020-09-03 23:23:30,1301737630661451777,Michael Springer,"RT @grandmagrit: Who else likes @JoeBiden's idea of live, on screen, fact checks during the debates?",JoeBiden,0,4023,en
2391,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:30,2020-09-03 23:23:30,1301737630279888896,RainMan,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3655,en
2392,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:30,2020-09-03 23:23:30,1301737628681883648,outsider,"@RN_JB7 @Destiny3650 @JoeBiden You have to admit, the media is persistent even though they are full of shit",JoeBiden,0,0,en
2393,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:30,2020-09-03 23:23:30,1301737627834482690,Nina,@mariannevill714 @JoeBiden Hello he destroyed the military and took us to war,JoeBiden,0,0,en
2394,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737626383376385,Dennis J. Brandt,"RT @KamalaHarris: .@JoeBiden knows firsthand the sacrifices members of our military and their families make for our nation. As president, h…",JoeBiden,0,4259,en
2395,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737625775034368,Wild Orca,"RT @susancrabtree: .@JoeBiden tells one of the participants at the event in Kenosha that, ""You're getting too antsy Sit down."" 
Couldn't he…",JoeBiden,0,218,en
2396,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737625737400324,Pat Leary,"RT @grandmagrit: Who else likes @JoeBiden's idea of live, on screen, fact checks during the debates?",JoeBiden,0,4023,en
2397,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737625603043330,Angel34,RT @Peoples_Pundit: Good for @HeyTammyBruce for telling the audience @JoeBiden again repeated the “very fine people” lie in Kenosha in toda…,JoeBiden,0,300,en
2398,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737625011724288,Deplorable🇨🇦J,RT @toddstarnes: Multiple anonymous sources say @JoeBiden has been diagnosed with a life-changing medical condition that could result him i…,JoeBiden,0,1068,en
2399,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:29,2020-09-03 23:23:29,1301737623791316993,Roger Facetious,"RT @ChrisDJackson: You know who respects our veterans? @JoeBiden.

Pass it on. https://t.co/9sRRt18xbq",JoeBiden,0,3655,en
2400,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737622549811205,Mark Kirkpatrick,RT @tedcruz: Pssst....Joe......you’re the one saying shut them all down!,JoeBiden,0,6178,en
2401,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737621970976768,Matt,@JoeBiden Kk. Go back to your hideout,JoeBiden,0,0,en
2402,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737621480067072,Gary Byrd II,RT @drboycewatkins1: The #rapper Ice Cube is coming onto https://t.co/KPbVU3Ox0z tomorrow (Friday 9/3) at 3:15 pm EST.  It'll be interestin…,JoeBiden,0,8,en
2403,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737621333463040,winewoman🌹🍇🍷🍇😷🍾✈️,"RT @ProudSocialist: If @JoeBiden loses it will not be the fault of leftist, independent, or youth voters. It will be the fault of Biden for…",JoeBiden,0,105,en
2404,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737620498649089,Bronze Age Comics Guy 🇺🇸,@SebGorka @JoeBiden He and Joe have much in common then.,JoeBiden,0,0,en
2405,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737619999526914,Jo Jo,"RT @Jali_Cat: AMERICA EXPOSES BIDEN‼️

@JoeBiden &amp; his Dem handlers give out questions to constituents to ask ONLY what THEY wrote down.

💥…",JoeBiden,0,240,en
2406,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:28,2020-09-03 23:23:28,1301737618615406593,The Queen of Sheba 🍑,"RT @TheRealAndrew_: Our men and women in uniform deserve a Commander in Chief that supports, cares and protects them..PERIOD

@JoeBiden wil…",JoeBiden,0,529,en
2407,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:27,2020-09-03 23:23:27,1301737617654980608,MelissaM,"RT @BarackObama: .@JoeBiden is a man who learned to treat every person he meets with respect and dignity, living by the words his parents t…",JoeBiden,0,18095,en
2408,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:27,2020-09-03 23:23:27,1301737617382354947,brenda jetson,"RT @RsAndIs4Biden: Today, we announce our coalition of the decent. We are proud Republicans and right-leaning indepdendents ready to defeat…",JoeBiden,0,8502,en
2409,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:27,2020-09-03 23:23:27,1301737616740683781,ltlgcoach,"RT @pinkk9lover: “A black man invented the 💡, this is my wife Jill. I’m her husband. I’m Joe Biden, a moron and I’m counting on you to be m…",JoeBiden,0,414,en
2410,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:27,2020-09-03 23:23:27,1301737616581234690,Maritere,"RT @grandmagrit: Who else likes @JoeBiden's idea of live, on screen, fact checks during the debates?",JoeBiden,0,4023,en
2411,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:26,2020-09-03 23:23:26,1301737613951295488,Riverrosesong🌹✊🏾🔥⌛🙆🌻,@TommyS_H @ProudSocialist @JoeBiden @DNC But from where I stand I have just as much chance moving biden as i do tru… https://t.co/GFJTGVGkpk,JoeBiden,0,0,en
2412,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:26,2020-09-03 23:23:26,1301737613385105414,RayleenGale 🏳️‍🌈,"RT @Tinker_Bell_04: Veterans for @JoeBiden 👏🏻👏🏻

Thank you for putting #CountryOverParty and for your service to our country, both in the M…",JoeBiden,0,106,en
2413,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:26,2020-09-03 23:23:26,1301737612085006336,AtlantaMichael,@Jali_Cat @JoeBiden @drewbrees Deon Kay was a known gang member by the Police.  The Police had many former encounte… https://t.co/V24BkdBrmS,JoeBiden,0,0,en
2414,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:26,2020-09-03 23:23:26,1301737610197348357,Corey Andrew,"@Bakari45 @ProudSocialist @JoeBiden Oh, you mean like the two digit lead Hillary had?  Means nothing. We learned that in 2016.",JoeBiden,0,0,en
2415,1d20120d-a8e7-4871-a2ad-852637a64d24,2020-09-04 4:23:25,2020-09-03 23:23:25,1301737609148891136,Paul Brewer,RT @rwboz: @TheVirginQueen6 @MeghanMcCain Seriously? I volunteered many hours to get @realDonaldTrump elected but it doesn’t mean sticking…,JoeBiden,0,1,en
